"DriveNum","x","y","v","xped","yped","crash","rt","Rtotal"
3930,1,-26,2,0,4,0,20.13056762658491,2428.6672656879805
3930,1,-14,1,3,-1,0,2428.6672656879805,2428.6672656879805
3931,5,-99,4,-4,0,0,3.0239031505206873,6112.432084838704
3931,1,-81,3,-1,5,0,6.3842785376625875,6112.432084838704
3931,0,-63,2,0,4,0,9.408181688183275,6112.432084838704
3931,0,-51,1,0,-5,0,6112.432084838704,6112.432084838704
3932,5,-99,4,2,5,0,4.969813299576001,2301.0706408922943
3932,7,-74,4,0,4,0,9.246479418592056,2301.0706408922943
3932,7,-50,4,0,-2,0,13.523145537608112,2301.0706408922943
3932,7,-32,4,2,3,0,17.10666447606422,2301.0706408922943
3932,9,-9,4,0,0,0,19.437420446024962,2301.0706408922943
3932,9,11,4,-3,-3,0,24.407233745600962,2301.0706408922943
3932,6,28,4,3,4,0,2301.0706408922943,2301.0706408922943
3933,5,-99,4,3,0,0,3.0239031505206873,1972.7587426034809
3933,8,-79,4,-5,4,0,7.993716450096688,1972.7587426034809
3933,3,-57,3,-2,-3,0,12.963529749672688,1972.7587426034809
3933,1,-47,2,1,-1,0,17.933343049248688,1972.7587426034809
3933,2,-40,1,5,5,0,22.903156348824687,1972.7587426034809
3933,7,-30,1,1,5,0,27.872969648400687,1972.7587426034809
3933,8,-20,1,1,3,0,31.233345035542587,1972.7587426034809
3933,9,-12,1,0,0,0,33.56410100550333,1972.7587426034809
3933,9,-7,1,0,0,0,35.89485697546407,1972.7587426034809
3933,9,-2,1,-1,5,0,40.864670275040076,1972.7587426034809
3933,8,10,2,-2,5,0,45.83448357461608,1972.7587426034809
3933,6,27,3,-4,-3,0,1972.7587426034809,1972.7587426034809
3934,5,-99,4,2,4,0,4.969813299576001,2656.5888823824207
3934,7,-75,4,-5,-1,0,9.939626599152001,2656.5888823824207
3934,2,-58,3,-2,1,0,13.523145537608112,2656.5888823824207
3934,0,-44,2,3,3,0,18.492958837184112,2656.5888823824207
3934,3,-33,1,5,-2,0,23.462772136760112,2656.5888823824207
3934,8,-30,1,1,-4,0,26.823147523902012,2656.5888823824207
3934,9,-29,1,-1,0,0,31.09981364291807,2656.5888823824207
3934,8,-24,1,-2,4,0,36.06962694249407,2656.5888823824207
3934,6,-15,1,-5,-1,0,2656.5888823824207,2656.5888823824207
3935,5,-99,4,-4,1,0,4.969813299576001,6613.684847807199
3935,1,-80,3,-1,5,0,8.3301886867179,6613.684847807199
3935,0,-62,2,0,-2,0,11.354091837238588,6613.684847807199
3935,0,-56,1,0,0,0,6613.684847807199,6613.684847807199
3936,5,-99,4,3,0,0,3.0239031505206873,2022.3717114378558
3936,8,-79,4,1,1,0,6.3842785376625875,2022.3717114378558
3936,9,-58,4,0,3,0,9.408181688183275,2022.3717114378558
3936,9,-35,4,0,2,0,12.432084838703961,2022.3717114378558
3936,9,-13,4,-1,-1,0,17.40189813827996,2022.3717114378558
3936,8,6,4,-2,5,0,2022.3717114378558,2022.3717114378558
3937,5,-99,4,0,3,0,4.276666119016055,1819.34019269478
3937,5,-78,3,0,0,0,7.860185057472165,1819.34019269478
3937,5,-65,2,4,2,0,12.136851176488221,1819.34019269478
3937,9,-53,2,0,0,0,14.467607146448962,1819.34019269478
3937,9,-43,2,0,0,0,16.798363116409703,1819.34019269478
3937,9,-33,2,0,4,0,19.82226626693039,1819.34019269478
3937,9,-19,2,-3,4,0,24.79207956650639,1819.34019269478
3937,6,-5,2,0,3,0,29.068745685522448,1819.34019269478
3937,6,8,2,1,-5,0,34.03855898509845,1819.34019269478
3937,7,15,3,-4,0,0,1819.34019269478,1819.34019269478
3938,5,-99,4,0,1,0,4.276666119016055,6338.535678504085
3938,5,-80,3,-1,0,0,8.55333223803211,6338.535678504085
3938,4,-67,2,4,-2,0,13.523145537608112,6338.535678504085
3938,8,-59,2,-4,-2,0,18.492958837184112,6338.535678504085
3938,4,-53,1,1,4,0,6338.535678504085,6338.535678504085
3939,5,-99,4,-5,0,0,3.0239031505206873,7818.927973578175
3939,0,-81,3,0,-3,0,6.0478063010413745,7818.927973578175
3939,0,-71,2,2,-5,0,11.017619600617376,7818.927973578175
3939,2,-68,1,1,4,0,7818.927973578175,7818.927973578175
3940,5,-99,4,4,0,0,2.330755969960742,2010.8410105559224
3940,9,-79,4,-1,3,0,7.300569269536743,2010.8410105559224
3940,8,-56,4,0,-3,0,11.577235388552797,2010.8410105559224
3940,8,-39,4,1,4,0,14.937610775694697,2010.8410105559224
3940,9,-15,4,0,-1,0,17.961513926215385,2010.8410105559224
3940,9,4,4,0,1,0,20.985417076736073,2010.8410105559224
3940,9,25,4,-5,2,0,2010.8410105559224,2010.8410105559224
3941,5,-99,4,-4,2,0,4.969813299576001,5827.453356293495
3941,1,-79,3,2,5,0,9.939626599152001,5827.453356293495
3941,3,-61,2,0,5,0,14.216292718168056,5827.453356293495
3941,3,-48,1,-3,-3,0,5827.453356293495,5827.453356293495
3942,5,-99,4,0,1,0,4.276666119016055,6714.601138539074
3942,5,-80,3,-5,2,0,9.246479418592056,6714.601138539074
3942,0,-65,2,0,0,0,11.577235388552797,6714.601138539074
3942,0,-57,1,0,-5,0,6714.601138539074,6714.601138539074
3943,5,-99,4,4,0,0,2.330755969960742,19.570951838649485
3943,9,-79,4,0,-1,0,5.354659120481429,19.570951838649485
3943,9,-60,4,-3,0,0,9.631325239497485,19.570951838649485
3943,6,-40,4,2,-3,0,14.601138539073485,19.570951838649485
3943,8,-23,4,-5,-3,0,19.570951838649485,19.570951838649485
3943,3,-8,3,-3,-3,1,19.570951838649485,19.570951838649485
3944,5,-99,4,2,5,0,4.969813299576001,1459.863692025177
3944,7,-74,4,2,-1,0,8.55333223803211,1459.863692025177
3944,9,-55,4,-2,-3,0,13.523145537608112,1459.863692025177
3944,7,-38,4,0,-2,0,17.79981165662417,1459.863692025177
3944,7,-20,4,-2,-5,0,22.76962495620017,1459.863692025177
3944,5,-7,3,-2,-2,0,27.739438255776168,1459.863692025177
3944,3,3,2,-1,-2,0,32.70925155535217,1459.863692025177
3944,2,13,3,-2,0,0,1459.863692025177,1459.863692025177
3945,5,-99,4,0,5,0,4.276666119016055,2629.8470506744225
3945,5,-76,3,4,-5,0,8.55333223803211,2629.8470506744225
3945,9,-66,3,0,3,0,11.577235388552797,2629.8470506744225
3945,9,-48,3,-3,-5,0,16.547048688128797,2629.8470506744225
3945,6,-38,3,-5,2,0,21.516861987704797,2629.8470506744225
3945,1,-23,2,-1,-1,0,24.877237374846697,2629.8470506744225
3945,0,-16,1,5,5,0,2629.8470506744225,2629.8470506744225
3946,5,-99,4,3,0,0,3.0239031505206873,2381.8256151308406
3946,8,-79,4,1,2,0,6.3842785376625875,2381.8256151308406
3946,9,-57,4,0,4,0,9.408181688183275,2381.8256151308406
3946,9,-33,4,0,2,0,12.432084838703961,2381.8256151308406
3946,9,-11,4,-1,2,0,17.40189813827996,2381.8256151308406
3946,8,11,4,0,3,0,2381.8256151308406,2381.8256151308406
3947,5,-99,4,-2,3,0,4.969813299576001,6556.093249585982
3947,3,-78,3,0,-3,0,9.246479418592056,6556.093249585982
3947,3,-68,2,0,1,0,13.523145537608112,6556.093249585982
3947,3,-59,1,3,-1,0,18.492958837184112,6556.093249585982
3947,6,-55,1,-3,2,0,6556.093249585982,6556.093249585982
3948,5,-99,4,0,0,0,2.330755969960742,4338.708686082339
3948,5,-81,3,-2,4,0,7.300569269536743,4338.708686082339
3948,3,-64,2,4,2,0,12.270382569112744,4338.708686082339
3948,7,-52,2,0,0,0,15.853901507568853,4338.708686082339
3948,7,-42,2,-4,1,0,20.823714807144853,4338.708686082339
3948,3,-33,1,0,5,0,4338.708686082339,4338.708686082339
3949,5,-99,4,-5,0,0,3.0239031505206873,6912.095612602083
3949,0,-81,3,0,-2,0,6.0478063010413745,6912.095612602083
3949,0,-70,2,0,3,0,9.07170945156206,6912.095612602083
3949,0,-59,1,0,-2,0,6912.095612602083,6912.095612602083
3950,5,-99,4,2,0,0,3.0239031505206873,1933.439654339109
3950,7,-79,4,0,1,0,7.300569269536743,1933.439654339109
3950,7,-58,4,1,-2,0,12.270382569112744,1933.439654339109
3950,8,-40,4,1,1,0,15.630757956254644,1933.439654339109
3950,9,-19,4,0,0,0,17.961513926215385,1933.439654339109
3950,9,1,4,-2,1,0,22.931327225791385,1933.439654339109
3950,7,22,4,-1,3,0,1933.439654339109,1933.439654339109
3951,5,-99,4,2,0,0,3.0239031505206873,1956.7713097032874
3951,7,-79,4,-1,5,0,7.993716450096688,1956.7713097032874
3951,6,-54,4,0,-4,0,12.270382569112744,1956.7713097032874
3951,6,-38,4,-3,1,0,17.240195868688744,1956.7713097032874
3951,3,-19,3,4,-2,0,22.210009168264744,1956.7713097032874
3951,7,-6,3,0,1,0,26.4866752872808,1956.7713097032874
3951,7,10,3,1,-4,0,31.4564885868568,1956.7713097032874
3951,8,23,4,1,3,0,1956.7713097032874,1956.7713097032874
3952,5,-99,4,3,3,0,4.969813299576001,1898.6329096167176
3952,8,-76,4,1,0,0,7.6370415061579555,1898.6329096167176
3952,9,-56,4,-4,-3,0,12.606854805733956,1898.6329096167176
3952,5,-41,3,1,-1,0,17.576668105309956,1898.6329096167176
3952,6,-27,3,-1,-1,0,22.546481404885956,1898.6329096167176
3952,5,-15,2,2,0,0,26.823147523902012,1898.6329096167176
3952,7,-5,2,2,1,0,30.40666646235812,1898.6329096167176
3952,9,6,2,0,-1,0,33.430569612878806,1898.6329096167176
3952,9,17,3,-5,1,0,1898.6329096167176,1898.6329096167176
3953,5,-99,4,-3,0,0,3.0239031505206873,7418.021398190792
3953,2,-81,3,0,1,0,7.300569269536743,7418.021398190792
3953,2,-67,2,-1,-5,0,12.270382569112744,7418.021398190792
3953,1,-64,1,1,-4,0,7418.021398190792,7418.021398190792
3954,5,-99,4,4,0,0,2.330755969960742,20.600571255830644
3954,9,-79,4,-1,3,0,7.300569269536743,20.600571255830644
3954,8,-56,4,1,-4,0,10.660944656678643,20.600571255830644
3954,9,-40,4,-1,1,0,15.630757956254644,20.600571255830644
3954,8,-19,4,-5,-1,0,20.600571255830644,20.600571255830644
3954,3,-2,3,-3,-4,1,20.600571255830644,20.600571255830644
3955,5,-99,4,-4,0,0,3.0239031505206873,6817.185910046085
3955,1,-81,3,-1,4,0,6.3842785376625875,6817.185910046085
3955,0,-64,2,1,-2,0,11.354091837238588,6817.185910046085
3955,1,-58,1,3,-3,0,6817.185910046085,6817.185910046085
3956,5,-99,4,4,0,0,2.330755969960742,2059.458438357407
3956,9,-79,4,0,-3,0,5.354659120481429,2059.458438357407
3956,9,-62,4,0,-3,0,8.378562271002117,2059.458438357407
3956,9,-45,4,0,-1,0,11.402465421522805,2059.458438357407
3956,9,-26,4,-4,-1,0,16.372278721098805,2059.458438357407
3956,5,-9,3,4,0,0,19.955797659554914,2059.458438357407
3956,9,6,3,-2,-5,0,24.925610959130914,2059.458438357407
3956,7,18,4,-1,-2,0,2059.458438357407,2059.458438357407
3957,5,-99,4,0,1,0,4.276666119016055,3227.302942609198
3957,5,-80,3,1,4,0,9.246479418592056,3227.302942609198
3957,6,-61,3,3,0,0,12.424533248940001,3227.302942609198
3957,9,-46,3,-4,1,0,17.394346548516,3227.302942609198
3957,5,-32,2,-4,2,0,22.364159848092,3227.302942609198
3957,1,-22,1,-1,0,0,3227.302942609198,3227.302942609198
3958,5,-99,4,0,0,0,2.330755969960742,5719.1654867305415
3958,5,-81,3,3,-1,0,7.300569269536743,5719.1654867305415
3958,8,-67,3,-5,-2,0,12.270382569112744,5719.1654867305415
3958,3,-56,2,-3,1,0,16.141583580020637,5719.1654867305415
3958,0,-47,1,0,-1,0,5719.1654867305415,5719.1654867305415
3959,5,-99,4,-2,3,0,4.969813299576001,2063.1064958170005
3959,3,-78,3,3,-1,0,9.939626599152001,2063.1064958170005
3959,6,-64,3,3,0,0,13.117680429499947,2063.1064958170005
3959,9,-49,3,-1,2,0,18.08749372907595,2063.1064958170005
3959,8,-32,3,1,-5,0,21.44786911621785,2063.1064958170005
3959,9,-22,3,0,2,0,24.471772266738537,2063.1064958170005
3959,9,-5,3,0,-2,0,27.495675417259225,2063.1064958170005
3959,9,8,3,0,-1,0,30.519578567779913,2063.1064958170005
3959,9,24,4,0,-5,0,2063.1064958170005,2063.1064958170005
3960,5,-99,4,2,0,0,3.0239031505206873,3824.8284472106775
3960,7,-79,4,-5,-5,0,7.993716450096688,3824.8284472106775
3960,2,-66,3,4,2,0,12.963529749672688,3824.8284472106775
3960,6,-49,3,-3,-1,0,17.933343049248688,3824.8284472106775
3960,3,-37,2,-3,1,0,21.80454406015658,3824.8284472106775
3960,0,-28,1,0,4,0,3824.8284472106775,3824.8284472106775
3961,5,-99,4,1,0,0,3.0239031505206873,1772.8364723726895
3961,6,-79,4,3,4,0,6.895104161428579,1772.8364723726895
3961,9,-55,4,-4,0,0,11.171770280444633,1772.8364723726895
3961,5,-37,3,-1,5,0,16.141583580020633,1772.8364723726895
3961,4,-19,2,0,0,0,19.725102518476742,1772.8364723726895
3961,4,-11,1,3,4,0,24.694915818052742,1772.8364723726895
3961,7,-2,1,2,-4,0,28.27843475650885,1772.8364723726895
3961,9,-1,1,0,-3,0,31.30233790702954,1772.8364723726895
3961,9,1,1,-5,3,0,36.27215120660554,1772.8364723726895
3961,4,11,2,3,4,0,41.241964506181546,1772.8364723726895
3961,7,27,3,2,-2,0,1772.8364723726895,1772.8364723726895
3962,5,-99,4,0,0,0,2.330755969960742,7828.3015950586905
3962,5,-81,3,-1,-5,0,7.300569269536743,7828.3015950586905
3962,4,-73,2,0,-3,0,11.577235388552797,7828.3015950586905
3962,4,-68,1,-2,-2,0,7828.3015950586905,7828.3015950586905
3963,5,-99,4,0,0,0,2.330755969960742,7115.757227843553
3963,5,-81,3,-4,2,0,7.300569269536743,7115.757227843553
3963,1,-66,2,0,-3,0,11.577235388552797,7115.757227843553
3963,1,-61,1,-1,-4,0,7115.757227843553,7115.757227843553
3964,5,-99,4,3,0,0,3.0239031505206873,1435.894856975464
3964,8,-79,4,0,-4,0,7.300569269536743,1435.894856975464
3964,8,-63,4,1,-4,0,10.660944656678643,1435.894856975464
3964,9,-47,4,0,-1,0,13.68484780719933,1435.894856975464
3964,9,-28,4,0,-5,0,16.708750957720017,1435.894856975464
3964,9,-13,4,-5,-5,0,21.678564257296017,1435.894856975464
3964,4,0,3,4,-3,0,26.648377556872017,1435.894856975464
3964,8,12,3,-1,-5,0,31.618190856448017,1435.894856975464
3964,7,24,4,0,5,0,1435.894856975464,1435.894856975464
3965,5,-99,4,0,1,0,4.276666119016055,2149.3569459441273
3965,5,-80,3,2,4,0,9.246479418592056,2149.3569459441273
3965,7,-61,3,2,3,0,12.829998357048165,2149.3569459441273
3965,9,-43,3,-1,-5,0,17.799811656624165,2149.3569459441273
3965,8,-33,3,-4,2,0,22.769624956200165,2149.3569459441273
3965,4,-18,2,-2,-1,0,27.739438255776165,2149.3569459441273
3965,2,-11,1,-2,4,0,2149.3569459441273,2149.3569459441273
3966,5,-99,4,2,0,0,3.0239031505206873,2052.409183516151
3966,7,-79,4,2,-1,0,6.607422088976797,2052.409183516151
3966,9,-60,4,0,0,0,8.938178058937538,2052.409183516151
3966,9,-40,4,0,5,0,11.962081209458226,2052.409183516151
3966,9,-15,4,0,0,0,14.292837179418967,2052.409183516151
3966,9,5,4,-4,4,0,19.262650478994967,2052.409183516151
3966,5,29,4,4,0,0,2052.409183516151,2052.409183516151
3967,5,-99,4,-1,1,0,4.969813299576001,6921.1886689148005
3967,4,-80,3,0,2,0,9.246479418592056,6921.1886689148005
3967,4,-65,2,-2,-2,0,14.216292718168056,6921.1886689148005
3967,2,-59,1,-2,5,0,6921.1886689148005,6921.1886689148005
3968,5,-99,4,1,0,0,3.0239031505206873,1926.6049976442994
3968,6,-79,4,-4,-2,0,7.993716450096688,1926.6049976442994
3968,2,-63,3,5,-2,0,12.963529749672688,1926.6049976442994
3968,7,-50,3,2,2,0,16.547048688128797,1926.6049976442994
3968,9,-33,3,0,2,0,19.570951838649485,1926.6049976442994
3968,9,-16,3,-1,-3,0,24.540765138225485,1926.6049976442994
3968,8,-4,3,0,3,0,28.81743125724154,1926.6049976442994
3968,8,14,3,1,5,0,1926.6049976442994,1926.6049976442994
3969,5,-99,4,0,0,0,2.330755969960742,1441.512839639913
3969,5,-81,3,4,3,0,6.607422088976797,1441.512839639913
3969,9,-63,3,0,2,0,9.631325239497485,1441.512839639913
3969,9,-46,3,0,5,0,12.655228390018173,1441.512839639913
3969,9,-26,3,0,-1,0,15.679131540538862,1441.512839639913
3969,9,-12,3,-5,1,0,20.64894484011486,1441.512839639913
3969,4,1,2,0,4,0,24.925610959130918,1441.512839639913
3969,4,17,3,0,-2,0,1441.512839639913,1441.512839639913
3970,5,-99,4,-1,2,0,4.969813299576001,1347.6186914540801
3970,4,-79,3,5,1,0,9.939626599152001,1347.6186914540801
3970,9,-63,3,-5,4,0,14.909439898728003,1347.6186914540801
3970,4,-46,2,2,-2,0,19.879253198304003,1347.6186914540801
3970,6,-38,2,0,5,0,24.15591931732006,1347.6186914540801
3970,6,-23,2,0,5,0,28.432585436336115,1347.6186914540801
3970,6,-8,2,-3,1,0,33.402398735912115,1347.6186914540801
3970,3,0,1,0,1,0,37.67906485492817,1347.6186914540801
3970,3,8,2,4,2,0,42.648878154504175,1347.6186914540801
3970,7,22,3,-3,-4,0,1347.6186914540801,1347.6186914540801
3971,5,-99,4,2,0,0,3.0239031505206873,2007.5088060457472
3971,7,-79,4,2,0,0,5.914274908416852,2007.5088060457472
3971,9,-59,4,-1,1,0,10.884088207992853,2007.5088060457472
3971,8,-38,4,1,-2,0,14.244463595134754,2007.5088060457472
3971,9,-20,4,0,4,0,17.26836674565544,2007.5088060457472
3971,9,4,4,0,0,0,19.599122715616183,2007.5088060457472
3971,9,24,4,0,4,0,2007.5088060457472,2007.5088060457472
3972,5,-99,4,2,0,0,3.0239031505206873,2438.6207961186956
3972,7,-79,4,2,5,0,6.607422088976797,2438.6207961186956
3972,9,-54,4,-4,-2,0,11.577235388552797,2438.6207961186956
3972,5,-38,3,0,3,0,15.853901507568853,2438.6207961186956
3972,5,-22,2,-3,0,0,20.13056762658491,2438.6207961186956
3972,2,-14,1,0,5,0,2438.6207961186956,2438.6207961186956
3973,5,-99,4,-2,0,0,3.0239031505206873,4726.081210179173
3973,3,-81,3,3,-4,0,7.993716450096688,4726.081210179173
3973,6,-70,3,3,-4,0,11.864917461004579,4726.081210179173
3973,9,-59,3,-5,5,0,16.83473076058058,4726.081210179173
3973,4,-41,2,-4,-4,0,21.111396879596636,4726.081210179173
3973,0,-37,1,2,-2,0,4726.081210179173,4726.081210179173
3974,5,-99,4,-1,0,0,3.0239031505206873,6381.554175290664
3974,4,-81,3,0,1,0,7.300569269536743,6381.554175290664
3974,4,-67,2,0,-1,0,11.577235388552797,6381.554175290664
3974,4,-60,1,4,2,0,16.547048688128797,6381.554175290664
3974,8,-53,1,-5,-5,0,6381.554175290664,6381.554175290664
3975,5,-99,4,2,3,0,4.969813299576001,1673.966136907478
3975,7,-76,4,0,-4,0,9.246479418592056,1673.966136907478
3975,7,-60,4,2,-5,0,12.829998357048165,1673.966136907478
3975,9,-45,4,0,2,0,15.853901507568853,1673.966136907478
3975,9,-23,4,-5,0,0,20.13056762658491,1673.966136907478
3975,4,-5,3,0,1,0,24.407233745600966,1673.966136907478
3975,4,8,2,2,3,0,29.377047045176965,1673.966136907478
3975,6,23,3,-2,0,0,1673.966136907478,1673.966136907478
3976,5,-99,4,1,0,0,3.0239031505206873,2048.5537308622115
3976,6,-79,4,3,-1,0,6.895104161428579,2048.5537308622115
3976,9,-60,4,0,3,0,9.919007311949265,2048.5537308622115
3976,9,-37,4,0,-2,0,12.942910462469953,2048.5537308622115
3976,9,-19,4,0,4,0,15.966813612990642,2048.5537308622115
3976,9,5,4,0,5,0,2048.5537308622115,2048.5537308622115
3977,5,-99,4,-3,0,0,3.0239031505206873,7513.907991358514
3977,2,-81,3,-2,-5,0,6.607422088976797,7513.907991358514
3977,0,-73,2,0,0,0,8.938178058937538,7513.907991358514
3977,0,-65,1,3,-1,0,7513.907991358514,7513.907991358514
3978,5,-99,4,4,0,0,2.330755969960742,5718.184657477529
3978,9,-79,4,-4,-4,0,7.300569269536743,5718.184657477529
3978,5,-65,3,-3,-2,0,12.270382569112744,5718.184657477529
3978,2,-54,2,-2,-1,0,15.853901507568853,5718.184657477529
3978,0,-47,1,0,0,0,5718.184657477529,5718.184657477529
3979,5,-99,4,0,1,0,4.276666119016055,2029.3339693931066
3979,5,-80,3,3,0,0,8.55333223803211,2029.3339693931066
3979,8,-65,3,1,3,0,11.91370762517401,2029.3339693931066
3979,9,-47,3,0,-3,0,14.937610775694697,2029.3339693931066
3979,9,-35,3,-5,-1,0,19.907424075270697,2029.3339693931066
3979,4,-23,2,0,0,0,23.490943013726806,2029.3339693931066
3979,4,-15,1,5,5,0,28.460756313302806,2029.3339693931066
3979,9,-5,1,0,-4,0,31.484659463823494,2029.3339693931066
3979,9,-4,1,0,4,0,34.50856261434418,2029.3339693931066
3979,9,5,1,-3,4,0,39.47837591392018,2029.3339693931066
3979,6,16,2,-4,2,0,2029.3339693931066,2029.3339693931066
3980,5,-99,4,4,4,0,4.276666119016055,1728.683899864617
3980,9,-75,4,-2,-3,0,9.246479418592056,1728.683899864617
3980,7,-58,4,2,1,0,12.829998357048165,1728.683899864617
3980,9,-37,4,0,0,0,15.160754327008906,1728.683899864617
3980,9,-17,4,-2,-3,0,20.130567626584906,1728.683899864617
3980,7,0,4,2,-2,0,23.714086565041015,1728.683899864617
3980,9,18,4,-5,2,0,1728.683899864617,1728.683899864617
3981,5,-99,4,4,1,0,4.276666119016055,4521.853334224326
3981,9,-78,4,-5,5,0,9.246479418592056,4521.853334224326
3981,4,-55,3,-3,-1,0,14.216292718168056,4521.853334224326
3981,1,-43,2,-1,0,0,16.88352092475001,4521.853334224326
3981,0,-35,1,1,-3,0,4521.853334224326,4521.853334224326
3982,5,-99,4,3,0,0,3.0239031505206873,1542.051587126695
3982,8,-79,4,-2,4,0,7.993716450096688,1542.051587126695
3982,6,-55,4,0,-4,0,12.270382569112744,1542.051587126695
3982,6,-39,4,-2,-3,0,17.240195868688744,1542.051587126695
3982,4,-24,3,-1,5,0,22.210009168264744,1542.051587126695
3982,3,-6,2,2,-3,0,27.179822467840744,1542.051587126695
3982,5,-1,1,-4,-3,0,1542.051587126695,1542.051587126695
3983,5,-99,4,0,0,0,2.330755969960742,6531.073320273024
3983,5,-81,3,0,3,0,6.607422088976797,6531.073320273024
3983,5,-65,2,-1,2,0,11.577235388552797,6531.073320273024
3983,4,-55,1,-3,1,0,6531.073320273024,6531.073320273024
3984,5,-99,4,4,0,0,2.330755969960742,18.318188870154117
3984,9,-79,4,0,-4,0,5.354659120481429,18.318188870154117
3984,9,-63,4,0,2,0,8.378562271002117,18.318188870154117
3984,9,-41,4,-3,-5,0,13.348375570578117,18.318188870154117
3984,6,-26,4,-5,2,0,18.318188870154117,18.318188870154117
3984,1,-6,3,-1,-5,1,18.318188870154117,18.318188870154117
3985,5,-99,4,-1,0,0,3.0239031505206873,7616.834730760581
3985,4,-81,3,-1,-4,0,7.993716450096688,7616.834730760581
3985,3,-72,2,-3,-2,0,11.864917461004579,7616.834730760581
3985,0,-66,1,1,4,0,7616.834730760581,7616.834730760581
3986,5,-99,4,1,0,0,3.0239031505206873,2302.975312466944
3986,6,-79,4,3,-2,0,6.895104161428579,2302.975312466944
3986,9,-61,4,0,-3,0,9.919007311949265,2302.975312466944
3986,9,-44,4,0,-4,0,12.942910462469953,2302.975312466944
3986,9,-28,4,0,-1,0,15.966813612990642,2302.975312466944
3986,9,-9,4,-4,5,0,20.93662691256664,2302.975312466944
3986,5,13,3,-4,-2,0,25.90644021214264,2302.975312466944
3986,1,28,4,3,0,0,2302.975312466944,2302.975312466944
3987,5,-99,4,3,0,0,3.0239031505206873,1757.5647278561974
3987,8,-79,4,1,0,0,5.691131357102642,1757.5647278561974
3987,9,-59,4,0,-2,0,8.71503450762333,1757.5647278561974
3987,9,-41,4,-4,-5,0,13.68484780719933,1757.5647278561974
3987,5,-28,3,3,-2,0,18.65466110677533,1757.5647278561974
3987,8,-15,3,0,-3,0,22.931327225791385,1757.5647278561974
3987,8,-3,3,-4,-3,0,27.901140525367385,1757.5647278561974
3987,4,6,2,0,-4,0,32.17780664438344,1757.5647278561974
3987,4,14,3,0,-1,0,1757.5647278561974,1757.5647278561974
3988,5,-99,4,0,3,0,4.276666119016055,6717.394346548516
3988,5,-78,3,-2,-5,0,9.246479418592056,6717.394346548516
3988,3,-70,2,-3,5,0,13.117680429499947,6717.394346548516
3988,0,-57,1,1,0,0,6717.394346548516,6717.394346548516
3989,5,-99,4,-3,3,0,4.969813299576001,6033.1478338645975
